timestamp,target,series_id
1970-01-21 23:15:00,-4.153279046632627,series_1
1970-01-21 23:20:00,-4.298467341771476,series_1
1970-01-21 23:25:00,-4.1932046646632095,series_1
1970-01-21 23:30:00,-3.656968960263286,series_1
1970-01-21 23:35:00,-4.794888408639182,series_1
1970-01-21 23:40:00,-4.304162244814456,series_1
1970-01-21 23:45:00,-4.442408569989253,series_1
1970-01-21 23:50:00,-4.212635226834238,series_1
1970-01-21 23:55:00,-2.895319990987847,series_1
1970-01-22 00:00:00,-3.3884014060888896,series_1
1970-01-22 00:05:00,-4.643889152821398,series_1
1970-01-22 00:10:00,-3.694670577976129,series_1
1970-01-22 00:15:00,-3.4817123888514487,series_1
1970-01-22 00:20:00,-3.4263133278084634,series_1
1970-01-22 00:25:00,-3.878153175279978,series_1
1970-01-22 00:30:00,-4.498178183163912,series_1
1970-01-22 00:35:00,-2.845468623194658,series_1
1970-01-22 00:40:00,-3.6818943671297246,series_1
1970-01-22 00:45:00,-3.631184973425476,series_1
1970-01-22 00:50:00,-4.43774677712446,series_1
1970-01-22 00:55:00,-3.6589114289304767,series_1
1970-01-22 01:00:00,-2.609339442616796,series_1
1970-01-22 01:05:00,-5.248324507636591,series_1
1970-01-22 01:10:00,-4.056251539794883,series_1
1970-01-22 01:15:00,-2.357510466625583,series_1
1970-01-22 01:20:00,-4.05315917403357,series_1
1970-01-22 01:25:00,-3.25520506479908,series_1
1970-01-22 01:30:00,-4.219843067538678,series_1
1970-01-22 01:35:00,-4.611092820857736,series_1
1970-01-22 01:40:00,-4.341275609739536,series_1
1970-01-22 01:45:00,-4.805176998781399,series_1
1970-01-22 01:50:00,-2.4163804035242205,series_1
1970-01-22 01:55:00,-4.804271150932836,series_1
1970-01-22 02:00:00,-4.985515922600644,series_1
1970-01-22 02:05:00,-3.58586967428281,series_1
1970-01-22 02:10:00,-5.396959128785149,series_1
1970-01-22 02:15:00,-3.342990861465569,series_1
1970-01-22 02:20:00,-5.683320490336108,series_1
1970-01-22 02:25:00,-3.6436922317317326,series_1
1970-01-22 02:30:00,-4.18077375274996,series_1
1970-01-22 02:35:00,-5.183820032917362,series_1
1970-01-22 02:40:00,-5.421034549896573,series_1
1970-01-22 02:45:00,-4.778312881804413,series_1
1970-01-22 02:50:00,-3.839906980152248,series_1
1970-01-22 02:55:00,-3.4626503494403087,series_1
1970-01-22 03:00:00,-4.840354424026617,series_1
1970-01-22 03:05:00,-3.41702053978794,series_1
1970-01-22 03:10:00,-4.620524591222847,series_1
1970-01-22 03:15:00,-3.433823332522375,series_1
1970-01-22 03:20:00,-4.277730285015712,series_1
1970-01-22 03:25:00,-4.064335728725038,series_1
1970-01-22 03:30:00,-2.4741107469186163,series_1
1970-01-22 03:35:00,-2.506020856530413,series_1
1970-01-22 03:40:00,-5.276934504647246,series_1
1970-01-22 03:45:00,-2.7181284810627133,series_1
1970-01-22 03:50:00,-3.5524881755054185,series_1
1970-01-22 03:55:00,-6.864275608918748,series_1
1970-01-22 04:00:00,-3.48217966144611,series_1
1970-01-22 04:05:00,-2.7138511905252907,series_1
1970-01-22 04:10:00,-2.893773220340866,series_1
1970-01-22 04:15:00,-4.043569202381375,series_1
1970-01-22 04:20:00,-4.063137427714373,series_1
1970-01-22 04:25:00,-2.814709289883721,series_1
1970-01-22 04:30:00,-3.276623992709768,series_1
1970-01-22 04:35:00,-3.44186747484774,series_1
1970-01-22 04:40:00,-3.202057020250684,series_1
1970-01-22 04:45:00,-4.977704123357682,series_1
1970-01-22 04:50:00,-4.224093188518268,series_1
1970-01-22 04:55:00,-5.2659270623335575,series_1
1970-01-22 05:00:00,-3.3960756246615933,series_1
1970-01-22 05:05:00,-6.151689345970295,series_1
1970-01-22 05:10:00,-2.894133004678179,series_1
1970-01-22 05:15:00,-4.292666584861037,series_1
1970-01-22 05:20:00,-4.929196203003032,series_1
1970-01-22 05:25:00,-3.5615122720082244,series_1
1970-01-22 05:30:00,-3.4809910367572754,series_1
1970-01-22 05:35:00,-3.440610247525424,series_1
1970-01-22 05:40:00,-4.2046104645591456,series_1
1970-01-22 05:45:00,-3.3994046644789973,series_1
1970-01-22 05:50:00,-4.202215004713598,series_1
1970-01-22 05:55:00,-5.448109022789961,series_1
1970-01-22 06:00:00,-2.0348753060852407,series_1
1970-01-22 06:05:00,-3.7189586087440647,series_1
1970-01-22 06:10:00,-4.854333651750173,series_1
1970-01-22 06:15:00,-3.673007409814175,series_1
1970-01-22 06:20:00,-3.30830671429295,series_1
1970-01-22 06:25:00,-5.654036336174403,series_1
1970-01-22 06:30:00,-3.153154666403977,series_1
1970-01-22 06:35:00,-3.3489670654598904,series_1
1970-01-22 06:40:00,-3.1551541261007188,series_1
1970-01-22 06:45:00,-3.49274036077254,series_1
1970-01-22 06:50:00,-3.5655235407050627,series_1
1970-01-22 06:55:00,-5.026016118945854,series_1
1970-01-22 07:00:00,-2.296679331866285,series_1
1970-01-22 07:05:00,-4.003517721888049,series_1
1970-01-22 07:10:00,-3.0471242947142625,series_1
1970-01-22 07:15:00,-3.74677273959249,series_1
1970-01-22 07:20:00,-4.8588637452090415,series_1
1970-01-22 07:25:00,-3.0865428743799352,series_1
1970-01-22 07:30:00,-4.547331445522101,series_1
1970-01-22 07:35:00,-3.3880849552334182,series_1
1970-01-22 07:40:00,-2.922704080549416,series_1
1970-01-22 07:45:00,-3.243976626861892,series_1
1970-01-22 07:50:00,-4.282284246227191,series_1
1970-01-22 07:55:00,-3.2888742685065324,series_1
1970-01-22 08:00:00,-3.5231240135992232,series_1
1970-01-22 08:05:00,-3.444949693113018,series_1
1970-01-22 08:10:00,-4.80759043593606,series_1
1970-01-22 08:15:00,-5.171906068336278,series_1
1970-01-22 08:20:00,-4.003052252836032,series_1
1970-01-22 08:25:00,-4.522511271200358,series_1
1970-01-22 08:30:00,-3.6049183372559774,series_1
1970-01-22 08:35:00,-5.134073684732899,series_1
1970-01-22 08:40:00,-3.415793943713786,series_1
1970-01-22 08:45:00,-5.8843711285596205,series_1
1970-01-22 08:50:00,-2.5429329473852134,series_1
1970-01-22 08:55:00,-0.2156848814305844,series_1
1970-01-22 09:00:00,-0.4400283214246024,series_1
1970-01-22 09:05:00,0.1379125975394571,series_1
1970-01-22 09:10:00,-0.9574589344450208,series_1
1970-01-22 09:15:00,0.7123862656496841,series_1
1970-01-22 09:20:00,0.5824913145158448,series_1
1970-01-22 09:25:00,0.0080924429111176,series_1
1970-01-22 09:30:00,-0.9314004022840542,series_1
1970-01-22 09:35:00,-0.0115239158438321,series_1
1970-01-22 09:40:00,0.8408935860922245,series_1
1970-01-22 09:45:00,-0.1447095847142117,series_1
1970-01-22 09:50:00,-1.2190364046664397,series_1
1970-01-22 09:55:00,-0.2443503521583607,series_1
1970-01-22 10:00:00,-2.211170967238707,series_1
1970-01-22 10:05:00,0.887714802148431,series_1
1970-01-22 10:10:00,0.2169496653950338,series_1
1970-01-22 10:15:00,0.7845138307932957,series_1
1970-01-22 10:20:00,-1.7405940333143195,series_1
1970-01-22 10:25:00,0.7984844416250838,series_1
1970-01-22 10:30:00,1.5713091872003686,series_1
1970-01-22 10:35:00,-0.6092191952524658,series_1
1970-01-22 10:40:00,0.4032435904714487,series_1
1970-01-22 10:45:00,-2.120696194784545,series_1
1970-01-22 10:50:00,0.2717132751988553,series_1
1970-01-22 10:55:00,1.5872300809941713,series_1
1970-01-22 11:00:00,-1.4135397413642568,series_1
1970-01-22 11:05:00,-0.966668772808556,series_1
1970-01-22 11:10:00,0.9861458923179552,series_1
1970-01-22 11:15:00,0.1034090134893552,series_1
1970-01-22 11:20:00,-1.575063440809811,series_1
1970-01-22 11:25:00,1.55913773060133,series_1
1970-01-22 11:30:00,-0.0718943949340222,series_1
1970-01-22 11:35:00,0.0306137849976865,series_1
1970-01-22 11:40:00,-0.9632872924863372,series_1
1970-01-22 11:45:00,0.7630727581710132,series_1
1970-01-22 11:50:00,0.195346150494269,series_1
1970-01-22 11:55:00,0.5286603977769805,series_1
1970-01-22 12:00:00,2.7039494955848813,series_1
1970-01-22 12:05:00,0.5022936824696075,series_1
1970-01-22 12:10:00,1.9518038438715144,series_1
1970-01-22 12:15:00,0.9681372673060704,series_1
1970-01-22 12:20:00,-0.6653681295785302,series_1
1970-01-22 12:25:00,1.031312075626284,series_1
1970-01-22 12:30:00,0.3089191304686129,series_1
1970-01-22 12:35:00,-0.5249874314365638,series_1
1970-01-22 12:40:00,-0.1990775819966622,series_1
1970-01-22 12:45:00,0.6833232266441894,series_1
1970-01-22 12:50:00,-1.1684563066828042,series_1
1970-01-22 12:55:00,-0.3750880470894748,series_1
1970-01-22 13:00:00,2.731849865834684,series_1
1970-01-22 13:05:00,0.1308966322932058,series_1
1970-01-22 13:10:00,-2.273688152296401,series_1
1970-01-22 13:15:00,-0.3659679021900845,series_1
1970-01-22 13:20:00,-3.022556758481434,series_1
1970-01-22 13:25:00,0.1099700909546366,series_1
1970-01-22 13:30:00,-0.3885237000388848,series_1
1970-01-22 13:35:00,-1.3291986545957206,series_1
1970-01-22 13:40:00,0.9574892966880744,series_1
1970-01-22 13:45:00,-0.19733348615222,series_1
1970-01-22 13:50:00,0.9529703128119394,series_1
1970-01-22 13:55:00,-0.6729115624541382,series_1
1970-01-22 14:00:00,1.823188461138972,series_1
1970-01-22 14:05:00,0.894336144545235,series_1
1970-01-22 14:10:00,0.2207587378012951,series_1
1970-01-22 14:15:00,0.5075721777035549,series_1
1970-01-22 14:20:00,0.9286324524203275,series_1
1970-01-22 14:25:00,-0.5328809324483071,series_1
1970-01-22 14:30:00,-0.2118868455127917,series_1
1970-01-22 14:35:00,-0.7593499055765924,series_1
1970-01-22 14:40:00,0.9599985043702582,series_1
1970-01-22 14:45:00,-1.4990106199953366,series_1
1970-01-22 14:50:00,-0.7602563979115272,series_1
1970-01-22 14:55:00,-2.0844266934959665,series_1
1970-01-22 15:00:00,-1.124794241652444,series_1
1970-01-22 15:05:00,-1.0393308211265235,series_1
1970-01-22 15:10:00,1.3982847485218273,series_1
1970-01-22 15:15:00,-1.168020116782026,series_1
1970-01-22 15:20:00,0.7332608207620396,series_1
1970-01-22 15:25:00,-0.7678787740576763,series_1
1970-01-22 15:30:00,-0.408811902392946,series_1
1970-01-22 15:35:00,-0.6590811934600818,series_1
1970-01-22 15:40:00,-0.4656522567588289,series_1
1970-01-22 15:45:00,1.2525820224743722,series_1
1970-01-22 15:50:00,-1.9443208431595311,series_1
1970-01-22 15:55:00,1.5517888407006295,series_1
1970-01-22 16:00:00,-0.6114468789909155,series_1
1970-01-22 16:05:00,-0.6043074842575822,series_1
1970-01-22 16:10:00,-0.0656417406177119,series_1
1970-01-22 16:15:00,0.8054110986553883,series_1
1970-01-22 16:20:00,-1.4344038894329416,series_1
1970-01-22 16:25:00,0.4189298864068406,series_1
1970-01-22 16:30:00,-1.1134808819456676,series_1
1970-01-22 16:35:00,0.8453732918711212,series_1
1970-01-22 16:40:00,0.75325706700057,series_1
1970-01-22 16:45:00,0.1524330540626364,series_1
1970-01-22 16:50:00,0.676731206743983,series_1
1970-01-22 16:55:00,-0.0913412020233238,series_1
1970-01-22 17:00:00,0.4151089288690691,series_1
1970-01-22 17:05:00,0.6135077084516594,series_1
1970-01-22 17:10:00,0.9695313804394016,series_1
1970-01-22 17:15:00,-0.21359527577799,series_1
1970-01-22 17:20:00,0.3015807005476636,series_1
1970-01-22 17:25:00,0.1697985022611541,series_1
1970-01-22 17:30:00,-0.211503903872018,series_1
1970-01-22 17:35:00,-0.0397804454887422,series_1
1970-01-22 17:40:00,0.0810884806181593,series_1
1970-01-22 17:45:00,-0.5566898658134465,series_1
1970-01-22 17:50:00,1.1011263112364686,series_1
1970-01-22 17:55:00,-1.206605365127825,series_1
1970-01-22 18:00:00,-1.560821528924225,series_1
1970-01-22 18:05:00,0.0167066892319621,series_1
1970-01-22 18:10:00,0.2659525384840341,series_1
1970-01-22 18:15:00,1.3788372879393396,series_1
1970-01-22 18:20:00,1.1333199910110818,series_1
1970-01-22 18:25:00,0.6188393070360074,series_1
1970-01-22 18:30:00,-1.937364759739888,series_1
1970-01-22 18:35:00,-1.8751463241157411,series_1
1970-01-22 18:40:00,1.618029128846744,series_1
1970-01-22 18:45:00,0.5724468732519173,series_1
1970-01-22 18:50:00,-0.6065873525852598,series_1
1970-01-22 18:55:00,-0.4256480165232452,series_1
1970-01-22 19:00:00,1.848828176883567,series_1
1970-01-22 19:05:00,-0.22493826274364,series_1
1970-01-22 19:10:00,-0.8072826299922897,series_1
1970-01-22 19:15:00,0.0156705727042334,series_1
1970-01-22 19:20:00,-0.4694239467976935,series_1
1970-01-22 19:25:00,-0.0758936886214221,series_1
1970-01-22 19:30:00,0.9185317092386416,series_1
1970-01-22 19:35:00,-0.2838170623658362,series_1
1970-01-22 19:40:00,0.1539010339067336,series_1
1970-01-22 19:45:00,-0.8213456507480129,series_1
1970-01-22 19:50:00,0.1574042390777251,series_1
1970-01-22 19:55:00,-0.9972660515445466,series_1
1970-01-22 20:00:00,0.9544446877094064,series_1
1970-01-22 20:05:00,0.1518463387566606,series_1
1970-01-22 20:10:00,0.5789830946273261,series_1
1970-01-22 20:15:00,0.3775321171316979,series_1
1970-01-22 20:20:00,0.6330623665905325,series_1
1970-01-22 20:25:00,-1.504260221229618,series_1
1970-01-22 20:30:00,1.6795154029427988,series_1
1970-01-22 20:35:00,-0.2421132876080145,series_1
1970-01-22 20:40:00,0.0178949323069478,series_1
1970-01-22 20:45:00,0.3353850906993544,series_1
1970-01-22 20:50:00,-1.546411294226641,series_1
1970-01-22 20:55:00,0.1817266473238596,series_1
1970-01-22 21:00:00,-2.0541252825806686,series_1
1970-01-22 21:05:00,-2.105294881253309,series_1
1970-01-22 21:10:00,-1.7820856236772455,series_1
1970-01-22 21:15:00,1.5619425169049228,series_1
1970-01-22 21:20:00,-0.2384627239730137,series_1
1970-01-22 21:25:00,0.6873694421832665,series_1
1970-01-22 21:30:00,0.1255239739889313,series_1
1970-01-22 21:35:00,1.4565173515357004,series_1
1970-01-22 21:40:00,0.1564853277142683,series_1
1970-01-22 21:45:00,-1.58016048519606,series_1
1970-01-22 21:50:00,-0.5501260519374581,series_1
1970-01-22 21:55:00,-0.8579328719700906,series_1
1970-01-22 22:00:00,0.581383612166179,series_1
1970-01-22 22:05:00,0.0183748889132597,series_1
1970-01-22 22:10:00,-1.412741530566853,series_1
1970-01-22 22:15:00,-0.633859040675604,series_1
1970-01-22 22:20:00,0.1007381784605608,series_1
1970-01-22 22:25:00,-0.0482095890385282,series_1
1970-01-22 22:30:00,0.9214284954188114,series_1
1970-01-22 22:35:00,-0.545897285831888,series_1
1970-01-22 22:40:00,-0.9131376185185576,series_1
1970-01-22 22:45:00,0.8395165982867692,series_1
1970-01-22 22:50:00,0.2293480392486584,series_1
1970-01-22 22:55:00,-0.9407085040606052,series_1
1970-01-22 23:00:00,0.1934345745213004,series_1
1970-01-22 23:05:00,1.8995999897996425,series_1
1970-01-22 23:10:00,-0.5074992024050657,series_1
1970-01-22 23:15:00,0.074424843741546,series_1
1970-01-22 23:20:00,0.5502516559037565,series_1
1970-01-22 23:25:00,-0.3774187598562531,series_1
1970-01-22 23:30:00,0.7904488311653348,series_1
1970-01-22 23:35:00,-1.8497430993556947,series_1
1970-01-22 23:40:00,0.3008290052707796,series_1
1970-01-22 23:45:00,-0.1276117015167088,series_1
1970-01-22 23:50:00,0.0581743707188904,series_1
1970-01-22 23:55:00,0.1417236495193336,series_1
1970-01-23 00:00:00,-0.3768158098331191,series_1
1970-01-23 00:05:00,-0.3171771807378423,series_1
1970-01-23 00:10:00,1.9685541949617007,series_1
1970-01-23 00:15:00,-1.2257797948290825,series_1
1970-01-23 00:20:00,0.5456667759437187,series_1
1970-01-23 00:25:00,0.7009111656855218,series_1
1970-01-23 00:30:00,-1.2307670210013766,series_1
1970-01-23 00:35:00,1.0180550447771253,series_1
1970-01-23 00:40:00,-0.2024479984113031,series_1
1970-01-23 00:45:00,-0.3264299673665506,series_1
1970-01-23 00:50:00,-1.081397309435185,series_1
1970-01-23 00:55:00,-0.4229228418122505,series_1
1970-01-23 01:00:00,-0.3189141332674361,series_1
1970-01-23 01:05:00,-1.7729750196259997,series_1
1970-01-23 01:10:00,-0.4691616789223818,series_1
1970-01-23 01:15:00,-0.0754494756683923,series_1
1970-01-23 01:20:00,-1.6436707678608338,series_1
1970-01-23 01:25:00,0.647079737660531,series_1
1970-01-23 01:30:00,1.2038492977469992,series_1
1970-01-23 01:35:00,-0.4742263146550621,series_1
1970-01-23 01:40:00,2.216303479410934,series_1
1970-01-23 01:45:00,0.4853846573801663,series_1
1970-01-23 01:50:00,-1.8676834309282444,series_1
1970-01-23 01:55:00,0.8097127799203435,series_1
1970-01-23 02:00:00,0.5368781626204321,series_1
1970-01-23 02:05:00,-1.5009974141081552,series_1
1970-01-23 02:10:00,0.0753154341230565,series_1
1970-01-23 02:15:00,1.9168652574510143,series_1
1970-01-23 02:20:00,0.9173585971500924,series_1
1970-01-23 02:25:00,-1.176593590813336,series_1
1970-01-23 02:30:00,-0.992509496323819,series_1
1970-01-23 02:35:00,1.7020327404860425,series_1
1970-01-23 02:40:00,-0.5452999503751964,series_1
1970-01-23 02:45:00,-5.151233483152128,series_1
1970-01-23 02:50:00,-5.697253524646661,series_1
1970-01-23 02:55:00,-5.463812231042298,series_1
1970-01-23 03:00:00,-5.064906613557992,series_1
1970-01-23 03:05:00,-6.126087715610155,series_1
1970-01-23 03:10:00,-7.049162665689475,series_1
1970-01-23 03:15:00,-4.311132906586772,series_1
1970-01-23 03:20:00,-6.1557492131112825,series_1
1970-01-23 03:25:00,-5.450474687203626,series_1
1970-01-23 03:30:00,-6.377914921843412,series_1
1970-01-23 03:35:00,-6.499846561567641,series_1
1970-01-23 03:40:00,-5.692437704245431,series_1
1970-01-23 03:45:00,-6.387662717595378,series_1
1970-01-23 03:50:00,-3.563506911905084,series_1
1970-01-23 03:55:00,-5.930724118719585,series_1
1970-01-23 04:00:00,-4.837436782542032,series_1
1970-01-23 04:05:00,-7.189636465999589,series_1
1970-01-23 04:10:00,-6.0286462818087765,series_1
1970-01-23 04:15:00,-4.870058752988246,series_1
1970-01-23 04:20:00,-6.0990806215238464,series_1
1970-01-23 04:25:00,-4.506761219909079,series_1
1970-01-23 04:30:00,-2.9112035391272677,series_1
1970-01-23 04:35:00,-4.666310324020284,series_1
1970-01-23 04:40:00,-5.051725117689081,series_1
1970-01-23 04:45:00,-5.7857492998759925,series_1
1970-01-23 04:50:00,-6.324744384027797,series_1
1970-01-23 04:55:00,-4.3093522433211024,series_1
1970-01-23 05:00:00,-5.574330149597715,series_1
1970-01-23 05:05:00,-5.253608391459481,series_1
1970-01-23 05:10:00,-6.545221150588421,series_1
1970-01-23 05:15:00,-4.387971088964252,series_1
1970-01-23 05:20:00,-5.697227814666006,series_1
1970-01-23 05:25:00,-5.043970549949379,series_1
1970-01-23 05:30:00,-5.999668741887529,series_1
1970-01-23 05:35:00,-4.756723255965578,series_1
1970-01-23 05:40:00,-4.735388483720376,series_1
1970-01-23 05:45:00,-3.871352942045485,series_1
1970-01-23 05:50:00,-4.832053542609886,series_1
1970-01-23 05:55:00,-4.572468256648819,series_1
1970-01-23 06:00:00,-4.965832273015869,series_1
1970-01-23 06:05:00,-4.520495855125367,series_1
1970-01-23 06:10:00,-3.3448648817324984,series_1
1970-01-23 06:15:00,-5.539548201114084,series_1
1970-01-23 06:20:00,-4.84961398620478,series_1
1970-01-23 06:25:00,-4.167348418449486,series_1
1970-01-23 06:30:00,-5.008427892246396,series_1
1970-01-23 06:35:00,-5.576164589897847,series_1
1970-01-23 06:40:00,-3.939546595328804,series_1
1970-01-23 06:45:00,-4.7633598168663935,series_1
1970-01-23 06:50:00,-5.021536567255273,series_1
1970-01-23 06:55:00,-5.486937237496729,series_1
1970-01-23 07:00:00,-5.564679701151609,series_1
1970-01-23 07:05:00,-4.697398687707335,series_1
1970-01-23 07:10:00,-5.683151343858633,series_1
1970-01-23 07:15:00,-7.167258140630368,series_1
1970-01-23 07:20:00,-3.881958808567085,series_1
1970-01-23 07:25:00,-5.132971430600071,series_1
1970-01-23 07:30:00,-5.222004412126482,series_1
1970-01-23 07:35:00,-7.19926739940743,series_1
1970-01-23 07:40:00,-5.709345757062941,series_1
1970-01-23 07:45:00,-3.797384926789535,series_1
1970-01-23 07:50:00,-1.177550069772228,series_1
1970-01-23 07:55:00,0.4079260126498079,series_1
1970-01-23 08:00:00,0.257565051885638,series_1
1970-01-23 08:05:00,-2.1144948703034965,series_1
1970-01-23 08:10:00,-1.687902607115353,series_1
1970-01-23 08:15:00,0.3641851316829207,series_1
1970-01-23 08:20:00,1.8243683177460992,series_1
1970-01-23 08:25:00,0.7046469818626814,series_1
1970-01-23 08:30:00,-0.6966676545573592,series_1
1970-01-23 08:35:00,0.4664285386798334,series_1
1970-01-23 08:40:00,-0.2490502813458101,series_1
1970-01-23 08:45:00,0.8206194430754296,series_1
1970-01-23 08:50:00,-0.5621707447572362,series_1
1970-01-23 08:55:00,0.5087280336242995,series_1
1970-01-23 09:00:00,-0.1005600104815296,series_1
1970-01-23 09:05:00,1.5729857676636017,series_1
1970-01-23 09:10:00,-0.8942745684336143,series_1
1970-01-23 09:15:00,-1.3905538730673543,series_1
1970-01-23 09:20:00,-1.4613011244735192,series_1
1970-01-23 09:25:00,1.731472580757336,series_1
1970-01-23 09:30:00,-0.462722245692818,series_1
1970-01-23 09:35:00,-0.512109613766106,series_1
1970-01-23 09:40:00,-0.6897617892789002,series_1
1970-01-23 09:45:00,-1.5070366274698266,series_1
1970-01-23 09:50:00,0.0254111439840471,series_1
1970-01-23 09:55:00,-1.2435129867860009,series_1
1970-01-23 10:00:00,1.7205812926907262,series_1
1970-01-23 10:05:00,0.9994878377230352,series_1
1970-01-23 10:10:00,1.035753751070534,series_1
1970-01-23 10:15:00,-2.421251235925971,series_1
1970-01-23 10:20:00,-0.1953542897334709,series_1
1970-01-23 10:25:00,1.6077379549408015,series_1
1970-01-23 10:30:00,1.2642777774358032,series_1
1970-01-23 10:35:00,-1.0193364592377676,series_1
1970-01-23 10:40:00,1.175905853588625,series_1
1970-01-23 10:45:00,0.1491924289470221,series_1
1970-01-23 10:50:00,-0.3747422564508293,series_1
1970-01-23 10:55:00,0.0740805011644381,series_1
1970-01-23 11:00:00,0.5881768259227212,series_1
1970-01-23 11:05:00,0.5180946618065427,series_1
1970-01-23 11:10:00,-0.8081748266672643,series_1
1970-01-23 11:15:00,-2.982577189222624,series_1
1970-01-23 11:20:00,-0.5402400870714795,series_1
1970-01-23 11:25:00,-1.7389373661768983,series_1
1970-01-23 11:30:00,0.6096592597031323,series_1
1970-01-23 11:35:00,-0.7667051391213342,series_1
1970-01-23 11:40:00,0.6171254150412122,series_1
1970-01-23 11:45:00,-0.1992842996433983,series_1
1970-01-23 11:50:00,-0.797031751627594,series_1
1970-01-23 11:55:00,-1.6029385760795454,series_1
1970-01-23 12:00:00,2.0302488051058183,series_1
1970-01-23 12:05:00,-0.5990519484444844,series_1
1970-01-23 12:10:00,0.1337796658314675,series_1
1970-01-23 12:15:00,-1.620819776332317,series_1
1970-01-23 12:20:00,-0.1133258875836857,series_1
1970-01-23 12:25:00,1.432696567387138,series_1
1970-01-23 12:30:00,-0.299660422953285,series_1
1970-01-23 12:35:00,0.2804012440400112,series_1
1970-01-23 12:40:00,0.7231669230659382,series_1
1970-01-23 12:45:00,0.6423964368398432,series_1
1970-01-23 12:50:00,-1.2541049195856258,series_1
1970-01-23 12:55:00,0.4826038450608547,series_1
1970-01-23 13:00:00,-0.1080595362205693,series_1
1970-01-23 13:05:00,-0.9542519764855136,series_1
1970-01-23 13:10:00,-1.3504335128949678,series_1
1970-01-23 13:15:00,0.2336895260539497,series_1
1970-01-23 13:20:00,0.668536368117015,series_1
1970-01-23 13:25:00,-0.9586789251261518,series_1
1970-01-23 13:30:00,-1.834954998506447,series_1
1970-01-23 13:35:00,-0.3300401687007002,series_1
1970-01-23 13:40:00,1.101432851175269,series_1
1970-01-23 13:45:00,-1.212052677158435,series_1
1970-01-23 13:50:00,1.490392774210402,series_1
1970-01-23 13:55:00,1.2301996442932204,series_1
1970-01-23 14:00:00,1.3338436877281203,series_1
1970-01-23 14:05:00,0.959562056760086,series_1
1970-01-23 14:10:00,-0.2196241759869864,series_1
1970-01-23 14:15:00,0.0344043413641676,series_1
1970-01-23 14:20:00,0.9156680077963388,series_1
1970-01-23 14:25:00,0.0122544565398113,series_1
1970-01-23 14:30:00,-0.7301169320764785,series_1
1970-01-23 14:35:00,0.2704980675337299,series_1
1970-01-23 14:40:00,1.7287137838922777,series_1
1970-01-23 14:45:00,-1.3528591567139052,series_1
1970-01-23 14:50:00,0.2959209054739595,series_1
1970-01-23 14:55:00,0.4593609637753061,series_1
1970-01-23 15:00:00,-1.5383622638619523,series_1
1970-01-23 15:05:00,0.7372314576464778,series_1
1970-01-23 15:10:00,0.0831116701538641,series_1
1970-01-23 15:15:00,0.1028826648363419,series_1
1970-01-23 15:20:00,0.5293123483950641,series_1
1970-01-23 15:25:00,-0.6292604337899297,series_1
1970-01-23 15:30:00,0.3184818178481486,series_1
1970-01-23 15:35:00,1.7073868014297189,series_1
1970-01-23 15:40:00,-0.9431661560576204,series_1
1970-01-23 15:45:00,0.7587328892626819,series_1
1970-01-23 15:50:00,-1.2556133311961482,series_1
1970-01-23 15:55:00,0.123903781285212,series_1
1970-01-23 16:00:00,0.2600152227574974,series_1
1970-01-23 16:05:00,0.337884513396186,series_1
1970-01-23 16:10:00,1.6670289749097194,series_1
1970-01-23 16:15:00,1.5966289467793828,series_1
